,drug1,drug2,cliff
23762,CHEMBL116070,CHEMBL1978195,1
23763,CHEMBL1164265,CHEMBL1164180,0
23764,CHEMBL1190711,CHEMBL1998112,0
23765,CHEMBL1242373,CHEMBL1964687,0
23766,CHEMBL1242373,CHEMBL1968406,0
23767,CHEMBL1242373,CHEMBL1982135,0
23768,CHEMBL1270230,CHEMBL1964290,0
23769,CHEMBL1270230,CHEMBL1981079,0
23770,CHEMBL1375418,CHEMBL1381197,0
23771,CHEMBL1375418,CHEMBL1982880,0
23772,CHEMBL1682341,CHEMBL1682346,0
23773,CHEMBL1682341,CHEMBL1682545,0
23774,CHEMBL1682341,CHEMBL1969843,0
23775,CHEMBL1682341,CHEMBL1682345,1
23776,CHEMBL1682341,CHEMBL1682357,0
23777,CHEMBL1682341,CHEMBL1682360,0
23778,CHEMBL1682346,CHEMBL1682358,0
23779,CHEMBL1682346,CHEMBL1975128,0
23780,CHEMBL1682346,CHEMBL1682345,0
23781,CHEMBL1682346,CHEMBL1984432,0
23782,CHEMBL1682358,CHEMBL1682545,1
23783,CHEMBL1682358,CHEMBL1682546,0
23784,CHEMBL1682358,CHEMBL1682357,0
23785,CHEMBL1682545,CHEMBL1682546,0
23786,CHEMBL1682545,CHEMBL1969843,0
23787,CHEMBL1682545,CHEMBL1682345,1
23788,CHEMBL1682545,CHEMBL1682357,1
23789,CHEMBL1682545,CHEMBL1682360,0
23790,CHEMBL1682546,CHEMBL1968926,0
23791,CHEMBL1682546,CHEMBL1682357,0
23792,CHEMBL1682546,CHEMBL1988622,0
23793,CHEMBL1682553,CHEMBL1682554,0
23794,CHEMBL183844,CHEMBL184847,0
23795,CHEMBL183844,CHEMBL185569,0
23796,CHEMBL183844,CHEMBL2004311,0
23797,CHEMBL184847,CHEMBL185569,0
23798,CHEMBL185569,CHEMBL375284,0
23799,CHEMBL196363,CHEMBL1967531,0
23800,CHEMBL196363,CHEMBL1973145,0
23801,CHEMBL196363,CHEMBL1976220,0
23802,CHEMBL196363,CHEMBL1983963,0
23803,CHEMBL196363,CHEMBL1984586,0
23804,CHEMBL196363,CHEMBL2000335,0
23805,CHEMBL196363,CHEMBL2005828,0
23806,CHEMBL196363,CHEMBL211378,0
23807,CHEMBL196363,CHEMBL231209,0
23808,CHEMBL196363,CHEMBL262433,0
23809,CHEMBL196363,CHEMBL394619,0
23810,CHEMBL196363,CHEMBL394790,0
23811,CHEMBL1964444,CHEMBL1966816,0
23812,CHEMBL1964444,CHEMBL1980540,0
23813,CHEMBL1964444,CHEMBL1982660,0
23814,CHEMBL1964444,CHEMBL1987430,0
23815,CHEMBL1964444,CHEMBL1967513,0
23816,CHEMBL1964444,CHEMBL1986756,0
23817,CHEMBL1964444,CHEMBL2007375,0
23818,CHEMBL1964644,CHEMBL259850,0
23819,CHEMBL1964687,CHEMBL1968406,0
23820,CHEMBL1964687,CHEMBL1982135,0
23821,CHEMBL1964777,CHEMBL1971017,0
23822,CHEMBL1964777,CHEMBL1974457,0
23823,CHEMBL1964777,CHEMBL1975787,0
23824,CHEMBL1965131,CHEMBL2003271,0
23825,CHEMBL1965131,CHEMBL2006785,0
23826,CHEMBL1965423,CHEMBL2004419,0
23827,CHEMBL1965507,CHEMBL1970203,0
23828,CHEMBL1965507,CHEMBL1972576,0
23829,CHEMBL1965507,CHEMBL1980144,0
23830,CHEMBL1965507,CHEMBL1988594,0
23831,CHEMBL1965507,CHEMBL1990583,0
23832,CHEMBL1965570,CHEMBL1966514,0
23833,CHEMBL1965589,CHEMBL1978200,0
23834,CHEMBL1965631,CHEMBL1977223,0
23835,CHEMBL1965660,CHEMBL1981079,0
23836,CHEMBL1965702,CHEMBL1969151,0
23837,CHEMBL1965702,CHEMBL1980178,0
23838,CHEMBL1965702,CHEMBL2006456,0
23839,CHEMBL1965988,CHEMBL1973211,0
23840,CHEMBL1965988,CHEMBL1979577,0
23841,CHEMBL1965988,CHEMBL1979883,0
23842,CHEMBL1965988,CHEMBL394619,0
23843,CHEMBL1965988,CHEMBL1969102,0
23844,CHEMBL1965988,CHEMBL1964441,0
23845,CHEMBL1965988,CHEMBL1978166,1
23846,CHEMBL1966204,CHEMBL1977128,0
23847,CHEMBL1966204,CHEMBL1983595,0
23848,CHEMBL1966204,CHEMBL1986499,1
23849,CHEMBL1966204,CHEMBL1987073,0
23850,CHEMBL1966204,CHEMBL1990162,0
23851,CHEMBL1966204,CHEMBL1995811,0
23852,CHEMBL1966204,CHEMBL1999931,0
23853,CHEMBL1966204,CHEMBL2003638,0
23854,CHEMBL1966279,CHEMBL2000481,0
23855,CHEMBL1966514,CHEMBL1988075,0
23856,CHEMBL1966514,CHEMBL1969102,0
23857,CHEMBL1966628,CHEMBL1973720,0
23858,CHEMBL1966628,CHEMBL1995813,0
23859,CHEMBL1966628,CHEMBL213207,0
23860,CHEMBL1966628,CHEMBL385478,0
23861,CHEMBL1966722,CHEMBL1975138,0
23862,CHEMBL1966808,CHEMBL2007592,0
23863,CHEMBL1966808,CHEMBL1970806,0
23864,CHEMBL1966816,CHEMBL1980540,0
23865,CHEMBL1967116,CHEMBL1974254,0
23866,CHEMBL1967116,CHEMBL1977148,0
23867,CHEMBL1967116,CHEMBL1979883,0
23868,CHEMBL1967116,CHEMBL1980297,0
23869,CHEMBL1967116,CHEMBL1982466,0
23870,CHEMBL1967116,CHEMBL1988075,0
23871,CHEMBL1967116,CHEMBL1989708,0
23872,CHEMBL1967116,CHEMBL1969102,0
23873,CHEMBL1967116,CHEMBL1970317,0
23874,CHEMBL1967302,CHEMBL1987679,0
23875,CHEMBL1967302,CHEMBL210390,1
23876,CHEMBL1967531,CHEMBL1983963,0
23877,CHEMBL1967531,CHEMBL1984586,0
23878,CHEMBL1967531,CHEMBL2000335,0
23879,CHEMBL1967531,CHEMBL2005828,0
23880,CHEMBL1967531,CHEMBL211378,0
23881,CHEMBL1967531,CHEMBL262433,0
23882,CHEMBL1967560,CHEMBL1968380,0
23883,CHEMBL1967560,CHEMBL2005375,0
23884,CHEMBL1968127,CHEMBL1976093,0
23885,CHEMBL1968380,CHEMBL2005375,0
23886,CHEMBL1968406,CHEMBL1982135,0
23887,CHEMBL1968791,CHEMBL2007151,0
23888,CHEMBL1968930,CHEMBL1985723,0
23889,CHEMBL1968930,CHEMBL1987261,1
23890,CHEMBL1969049,CHEMBL2004934,0
23891,CHEMBL1969126,CHEMBL2004419,0
23892,CHEMBL1969126,CHEMBL1977374,0
23893,CHEMBL1969126,CHEMBL1988995,0
23894,CHEMBL1969151,CHEMBL1992220,0
23895,CHEMBL1969151,CHEMBL1996980,0
23896,CHEMBL1969151,CHEMBL2005509,0
23897,CHEMBL1969151,CHEMBL2006456,0
23898,CHEMBL1969190,CHEMBL1973937,0
23899,CHEMBL1969190,CHEMBL271381,0
23900,CHEMBL1969301,CHEMBL484390,0
23901,CHEMBL1969301,CHEMBL519697,0
23902,CHEMBL1969561,CHEMBL1986970,0
23903,CHEMBL1969561,CHEMBL1996111,0
23904,CHEMBL1969735,CHEMBL1982383,0
23905,CHEMBL1969735,CHEMBL1991395,0
23906,CHEMBL1969735,CHEMBL1995832,0
23907,CHEMBL1969735,CHEMBL2007372,0
23908,CHEMBL1969735,CHEMBL1987648,0
23909,CHEMBL1969735,CHEMBL2005792,0
23910,CHEMBL1969843,CHEMBL1682345,1
23911,CHEMBL1969843,CHEMBL1682357,1
23912,CHEMBL1969843,CHEMBL1682360,0
23913,CHEMBL1969879,CHEMBL234085,0
23914,CHEMBL1970074,CHEMBL213505,0
23915,CHEMBL1970142,CHEMBL2001485,0
23916,CHEMBL1970142,CHEMBL1965170,0
23917,CHEMBL1970189,CHEMBL1979318,0
23918,CHEMBL1970203,CHEMBL1972576,0
23919,CHEMBL1970203,CHEMBL1980144,0
23920,CHEMBL1970203,CHEMBL1988594,0
23921,CHEMBL1970340,CHEMBL1980376,0
23922,CHEMBL1970522,CHEMBL1972937,0
23923,CHEMBL1970522,CHEMBL2000354,0
23924,CHEMBL1970709,CHEMBL1973808,1
23925,CHEMBL1970950,CHEMBL1979933,0
23926,CHEMBL1970950,CHEMBL243088,0
23927,CHEMBL1970950,CHEMBL243298,1
23928,CHEMBL1971141,CHEMBL220057,0
23929,CHEMBL1971149,CHEMBL1978200,0
23930,CHEMBL1971149,CHEMBL1991678,0
23931,CHEMBL1971149,CHEMBL1996500,0
23932,CHEMBL1971149,CHEMBL2001547,0
23933,CHEMBL1971649,CHEMBL507936,0
23934,CHEMBL1972158,CHEMBL1982400,1
23935,CHEMBL1972158,CHEMBL1986499,0
23936,CHEMBL1972158,CHEMBL1999931,0
23937,CHEMBL1972158,CHEMBL2004631,1
23938,CHEMBL1972221,CHEMBL1973893,0
23939,CHEMBL1972290,CHEMBL1987448,0
23940,CHEMBL1972339,CHEMBL1986499,0
23941,CHEMBL1972339,CHEMBL2004631,1
23942,CHEMBL1972576,CHEMBL1980144,0
23943,CHEMBL1972576,CHEMBL1988594,0
23944,CHEMBL1972584,CHEMBL1970879,0
23945,CHEMBL1972849,CHEMBL1976732,0
23946,CHEMBL1972849,CHEMBL1996587,0
23947,CHEMBL1972849,CHEMBL1977374,0
23948,CHEMBL1972849,CHEMBL1988995,0
23949,CHEMBL1972988,CHEMBL2007574,1
23950,CHEMBL1973098,CHEMBL2003286,0
23951,CHEMBL1973145,CHEMBL1983963,0
23952,CHEMBL1973145,CHEMBL2000335,0
23953,CHEMBL1973145,CHEMBL211378,0
23954,CHEMBL1973211,CHEMBL1979577,0
23955,CHEMBL1973211,CHEMBL1979883,0
23956,CHEMBL1973211,CHEMBL1982465,0
23957,CHEMBL1973211,CHEMBL1969102,0
23958,CHEMBL1973211,CHEMBL1971947,0
23959,CHEMBL1973211,CHEMBL1964441,0
23960,CHEMBL1973211,CHEMBL1965387,0
23961,CHEMBL1973211,CHEMBL1978166,1
23962,CHEMBL1973211,CHEMBL1983640,0
23963,CHEMBL1973348,CHEMBL2001751,1
23964,CHEMBL1973348,CHEMBL1994361,0
23965,CHEMBL1973395,CHEMBL1998953,0
23966,CHEMBL1973483,CHEMBL1981215,0
23967,CHEMBL1973720,CHEMBL1980253,1
23968,CHEMBL1973720,CHEMBL1983589,1
23969,CHEMBL1973720,CHEMBL1986943,0
23970,CHEMBL1973720,CHEMBL1991674,1
23971,CHEMBL1973720,CHEMBL1994438,0
23972,CHEMBL1973720,CHEMBL1998432,0
23973,CHEMBL1973720,CHEMBL2006439,1
23974,CHEMBL1973808,CHEMBL1972489,0
23975,CHEMBL1973860,CHEMBL1990912,0
23976,CHEMBL1973860,CHEMBL1989957,0
23977,CHEMBL1973860,CHEMBL1998435,0
23978,CHEMBL1973937,CHEMBL271381,0
23979,CHEMBL1973961,CHEMBL1983268,0
23980,CHEMBL1974254,CHEMBL1977148,0
23981,CHEMBL1974254,CHEMBL1982466,0
23982,CHEMBL1974254,CHEMBL1965170,0
23983,CHEMBL1974288,CHEMBL1977135,0
23984,CHEMBL1974288,CHEMBL1998545,0
23985,CHEMBL1974288,CHEMBL1969755,1
23986,CHEMBL1974288,CHEMBL1986143,0
23987,CHEMBL1974310,CHEMBL1978195,1
23988,CHEMBL1974328,CHEMBL1982753,0
23989,CHEMBL1974416,CHEMBL1996979,0
23990,CHEMBL1974935,CHEMBL1983945,0
23991,CHEMBL1974935,CHEMBL1993584,1
23992,CHEMBL1974935,CHEMBL1968245,0
23993,CHEMBL1974935,CHEMBL383541,0
23994,CHEMBL1975121,CHEMBL1984633,0
23995,CHEMBL1975121,CHEMBL1999428,0
23996,CHEMBL1975121,CHEMBL2004872,0
23997,CHEMBL1975121,CHEMBL2004934,0
23998,CHEMBL1975121,CHEMBL1994724,0
23999,CHEMBL1975121,CHEMBL2003514,0
24000,CHEMBL1975128,CHEMBL1989646,0
24001,CHEMBL1975128,CHEMBL1682345,0
24002,CHEMBL1975256,CHEMBL2004692,0
24003,CHEMBL1975256,CHEMBL1419458,0
24004,CHEMBL1975500,CHEMBL1996702,0
24005,CHEMBL1975647,CHEMBL1992371,0
24006,CHEMBL1975900,CHEMBL1980489,0
24007,CHEMBL1975900,CHEMBL1983449,0
24008,CHEMBL1976093,CHEMBL1991395,0
24009,CHEMBL1976220,CHEMBL1983963,0
24010,CHEMBL1976220,CHEMBL211378,0
24011,CHEMBL1976220,CHEMBL231209,0
24012,CHEMBL1976220,CHEMBL394619,0
24013,CHEMBL1976220,CHEMBL394790,0
24014,CHEMBL1976240,CHEMBL2007296,1
24015,CHEMBL1976240,CHEMBL2006299,0
24016,CHEMBL1976455,CHEMBL2003817,0
24017,CHEMBL1976732,CHEMBL1996587,0
24018,CHEMBL1976732,CHEMBL1977374,0
24019,CHEMBL1976732,CHEMBL1988995,0
24020,CHEMBL1976732,CHEMBL1998551,0
24021,CHEMBL1976936,CHEMBL1983589,0
24022,CHEMBL1976936,CHEMBL1998432,0
24023,CHEMBL1977128,CHEMBL1980435,0
24024,CHEMBL1977128,CHEMBL1983595,0
24025,CHEMBL1977128,CHEMBL1987073,0
24026,CHEMBL1977128,CHEMBL1990162,0
24027,CHEMBL1977128,CHEMBL1995811,0
24028,CHEMBL1977128,CHEMBL1999931,1
24029,CHEMBL1977128,CHEMBL2003638,0
24030,CHEMBL1977135,CHEMBL2006299,0
24031,CHEMBL1977148,CHEMBL1982466,0
24032,CHEMBL1977148,CHEMBL1989708,0
24033,CHEMBL1977148,CHEMBL1965170,0
24034,CHEMBL1977346,CHEMBL1968850,0
24035,CHEMBL1977346,CHEMBL1970873,0
24036,CHEMBL1978200,CHEMBL1982563,0
24037,CHEMBL1978200,CHEMBL1984700,0
24038,CHEMBL1978200,CHEMBL1991678,0
24039,CHEMBL1978200,CHEMBL1996500,0
24040,CHEMBL1978200,CHEMBL2001547,0
24041,CHEMBL1978200,CHEMBL1987648,0
24042,CHEMBL1979057,CHEMBL2004771,0
24043,CHEMBL1979093,CHEMBL1984363,0
24044,CHEMBL1979176,CHEMBL1982660,0
24045,CHEMBL1979176,CHEMBL1986756,0
24046,CHEMBL1979516,CHEMBL1982476,0
24047,CHEMBL1979577,CHEMBL1979883,0
24048,CHEMBL1979577,CHEMBL1982465,0
24049,CHEMBL1979577,CHEMBL1964441,0
24050,CHEMBL1979577,CHEMBL1978166,1
24051,CHEMBL1979883,CHEMBL1982465,0
24052,CHEMBL1979883,CHEMBL1969102,0
24053,CHEMBL1979883,CHEMBL1964441,0
24054,CHEMBL1979883,CHEMBL1978166,1
24055,CHEMBL1979933,CHEMBL1992231,0
24056,CHEMBL1979933,CHEMBL243088,0
24057,CHEMBL1979933,CHEMBL243298,0
24058,CHEMBL1979970,CHEMBL1985406,0
24059,CHEMBL1980144,CHEMBL1988594,0
24060,CHEMBL1980178,CHEMBL1987948,0
24061,CHEMBL1980178,CHEMBL1992220,0
24062,CHEMBL1980178,CHEMBL1995712,0
24063,CHEMBL1980178,CHEMBL1996980,1
24064,CHEMBL1980178,CHEMBL2005509,0
24065,CHEMBL1980178,CHEMBL2006456,0
24066,CHEMBL1980253,CHEMBL1986943,0
24067,CHEMBL1980253,CHEMBL1997846,0
24068,CHEMBL1980253,CHEMBL2006439,0
24069,CHEMBL1980297,CHEMBL1989708,0
24070,CHEMBL1980297,CHEMBL1993941,0
24071,CHEMBL1980435,CHEMBL1991078,0
24072,CHEMBL1980435,CHEMBL1992363,0
24073,CHEMBL1980435,CHEMBL2002613,0
24074,CHEMBL1980489,CHEMBL1994864,0
24075,CHEMBL1980562,CHEMBL1982271,0
24076,CHEMBL1980562,CHEMBL1987948,0
24077,CHEMBL1980562,CHEMBL1992220,0
24078,CHEMBL1980562,CHEMBL1996980,0
24079,CHEMBL1980562,CHEMBL2005216,0
24080,CHEMBL1980562,CHEMBL2005509,0
24081,CHEMBL1982122,CHEMBL1983534,0
24082,CHEMBL1982271,CHEMBL1992220,0
24083,CHEMBL1982271,CHEMBL1995712,0
24084,CHEMBL1982271,CHEMBL1996980,0
24085,CHEMBL1982271,CHEMBL2005509,0
24086,CHEMBL1982361,CHEMBL1983449,0
24087,CHEMBL1982361,CHEMBL1994864,0
24088,CHEMBL1982383,CHEMBL1991395,0
24089,CHEMBL1982383,CHEMBL1991800,0
24090,CHEMBL1982383,CHEMBL1995832,0
24091,CHEMBL1982383,CHEMBL2007372,0
24092,CHEMBL1982383,CHEMBL2005792,0
24093,CHEMBL1982400,CHEMBL1986499,1
24094,CHEMBL1982400,CHEMBL1999931,1
24095,CHEMBL1982465,CHEMBL1971947,0
24096,CHEMBL1982465,CHEMBL1964441,0
24097,CHEMBL1982465,CHEMBL1965387,0
24098,CHEMBL1982465,CHEMBL1978166,1
24099,CHEMBL1982465,CHEMBL1983640,0
24100,CHEMBL1982466,CHEMBL1988387,0
24101,CHEMBL1982466,CHEMBL1989708,0
24102,CHEMBL1982466,CHEMBL1969102,0
24103,CHEMBL1982466,CHEMBL1965170,0
24104,CHEMBL1982563,CHEMBL1991678,0
24105,CHEMBL1982563,CHEMBL1996500,0
24106,CHEMBL1982563,CHEMBL2001547,0
24107,CHEMBL1982563,CHEMBL1987648,0
24108,CHEMBL1982660,CHEMBL1986756,0
24109,CHEMBL1982924,CHEMBL1997764,0
24110,CHEMBL1983025,CHEMBL2001257,0
24111,CHEMBL1983195,CHEMBL1986328,0
24112,CHEMBL1983195,CHEMBL2006156,0
24113,CHEMBL1983589,CHEMBL1986943,0
24114,CHEMBL1983589,CHEMBL1991674,0
24115,CHEMBL1983589,CHEMBL1997846,0
24116,CHEMBL1983595,CHEMBL1987073,0
24117,CHEMBL1983595,CHEMBL1990162,0
24118,CHEMBL1983595,CHEMBL1995811,0
24119,CHEMBL1983595,CHEMBL1999931,1
24120,CHEMBL1983595,CHEMBL2003638,0
24121,CHEMBL1983945,CHEMBL1993584,1
24122,CHEMBL1983945,CHEMBL1985580,1
24123,CHEMBL1983945,CHEMBL383541,0
24124,CHEMBL1983963,CHEMBL1984586,0
24125,CHEMBL1983963,CHEMBL2005828,0
24126,CHEMBL1983963,CHEMBL211378,0
24127,CHEMBL1983963,CHEMBL231209,0
24128,CHEMBL1983963,CHEMBL262433,0
24129,CHEMBL1983963,CHEMBL394619,0
24130,CHEMBL1983963,CHEMBL394790,0
24131,CHEMBL1984162,CHEMBL1987054,0
24132,CHEMBL1984191,CHEMBL1997041,0
24133,CHEMBL1984363,CHEMBL2000335,0
24134,CHEMBL1984363,CHEMBL1964307,0
24135,CHEMBL1984363,CHEMBL1976328,0
24136,CHEMBL1984548,CHEMBL1994669,0
24137,CHEMBL1984586,CHEMBL2005828,0
24138,CHEMBL1984586,CHEMBL211378,0
24139,CHEMBL1984633,CHEMBL2004872,0
24140,CHEMBL1984633,CHEMBL1994724,0
24141,CHEMBL1984633,CHEMBL2003514,0
24142,CHEMBL1984700,CHEMBL1991678,0
24143,CHEMBL1984700,CHEMBL1996500,0
24144,CHEMBL1984700,CHEMBL2000429,0
24145,CHEMBL1984700,CHEMBL2001547,0
24146,CHEMBL1984700,CHEMBL1984842,0
24147,CHEMBL1985095,CHEMBL592030,1
24148,CHEMBL1985723,CHEMBL1987261,0
24149,CHEMBL1986499,CHEMBL2004631,1
24150,CHEMBL1986855,CHEMBL1969588,0
24151,CHEMBL1986943,CHEMBL1991674,0
24152,CHEMBL1986943,CHEMBL1998432,0
24153,CHEMBL1986970,CHEMBL1996111,0
24154,CHEMBL1987007,CHEMBL2005475,0
24155,CHEMBL1987073,CHEMBL1990162,0
24156,CHEMBL1987073,CHEMBL1995811,0
24157,CHEMBL1987073,CHEMBL1999931,1
24158,CHEMBL1987073,CHEMBL2003638,0
24159,CHEMBL1987448,CHEMBL2007574,0
24160,CHEMBL1987679,CHEMBL383264,1
24161,CHEMBL1987679,CHEMBL1981133,0
24162,CHEMBL1987679,CHEMBL210390,1
24163,CHEMBL1987948,CHEMBL1995712,0
24164,CHEMBL1988075,CHEMBL1993941,0
24165,CHEMBL1988075,CHEMBL2002165,0
24166,CHEMBL1988075,CHEMBL1969102,0
24167,CHEMBL1988075,CHEMBL1970317,0
24168,CHEMBL1988163,CHEMBL1993424,0
24169,CHEMBL1988387,CHEMBL1970317,0
24170,CHEMBL1989708,CHEMBL2002165,0
24171,CHEMBL1989708,CHEMBL1965170,0
24172,CHEMBL1990162,CHEMBL1995811,0
24173,CHEMBL1990162,CHEMBL1999931,1
24174,CHEMBL1990162,CHEMBL2003638,0
24175,CHEMBL1990912,CHEMBL1989957,0
24176,CHEMBL1990912,CHEMBL1998435,0
24177,CHEMBL1991078,CHEMBL2002613,0
24178,CHEMBL1991138,CHEMBL1988370,0
24179,CHEMBL1991188,CHEMBL2006188,0
24180,CHEMBL1991395,CHEMBL1995832,0
24181,CHEMBL1991395,CHEMBL2007372,0
24182,CHEMBL1991395,CHEMBL2005792,0
24183,CHEMBL1991429,CHEMBL2006715,0
24184,CHEMBL1991678,CHEMBL1996500,0
24185,CHEMBL1991678,CHEMBL2000429,0
24186,CHEMBL1991678,CHEMBL2001547,0
24187,CHEMBL1991678,CHEMBL1987648,0
24188,CHEMBL1991800,CHEMBL1994040,0
24189,CHEMBL1992220,CHEMBL1996980,0
24190,CHEMBL1992220,CHEMBL2005509,0
24191,CHEMBL1992220,CHEMBL2006456,0
24192,CHEMBL1992242,CHEMBL375284,0
24193,CHEMBL1992342,CHEMBL1997597,0
24194,CHEMBL1992342,CHEMBL2004892,0
24195,CHEMBL1992634,CHEMBL1994074,0
24196,CHEMBL1992922,CHEMBL2000071,0
24197,CHEMBL1993413,CHEMBL1969588,1
24198,CHEMBL1993584,CHEMBL1968245,0
24199,CHEMBL1993584,CHEMBL383541,1
24200,CHEMBL1993722,CHEMBL1985311,0
24201,CHEMBL1993781,CHEMBL1991846,0
24202,CHEMBL1993941,CHEMBL2002165,0
24203,CHEMBL1993941,CHEMBL1970317,0
24204,CHEMBL1994438,CHEMBL1995813,0
24205,CHEMBL1994438,CHEMBL2006439,1
24206,CHEMBL1994526,CHEMBL559147,0
24207,CHEMBL1994538,CHEMBL2003817,0
24208,CHEMBL1994830,CHEMBL497151,0
24209,CHEMBL1995712,CHEMBL1996980,0
24210,CHEMBL1995811,CHEMBL1999931,1
24211,CHEMBL1995811,CHEMBL2003638,0
24212,CHEMBL1995813,CHEMBL213207,0
24213,CHEMBL1995813,CHEMBL385478,0
24214,CHEMBL1995832,CHEMBL2007372,0
24215,CHEMBL1995832,CHEMBL2005792,0
24216,CHEMBL1996500,CHEMBL2000429,0
24217,CHEMBL1996500,CHEMBL2001547,0
24218,CHEMBL1996500,CHEMBL1987648,0
24219,CHEMBL1996587,CHEMBL1977374,0
24220,CHEMBL1996587,CHEMBL1988995,0
24221,CHEMBL1996587,CHEMBL1998551,0
24222,CHEMBL1996649,CHEMBL1999414,0
24223,CHEMBL1996649,CHEMBL2004716,0
24224,CHEMBL1996817,CHEMBL2000071,0
24225,CHEMBL1996979,CHEMBL1998829,0
24226,CHEMBL1996980,CHEMBL2005509,0
24227,CHEMBL1996980,CHEMBL2006456,0
24228,CHEMBL1997129,CHEMBL226471,0
24229,CHEMBL1997340,CHEMBL1970369,0
24230,CHEMBL1997597,CHEMBL2004892,0
24231,CHEMBL1997617,CHEMBL1965910,0
24232,CHEMBL1997846,CHEMBL2006439,0
24233,CHEMBL1998193,CHEMBL2003420,0
24234,CHEMBL1998470,CHEMBL2006450,0
24235,CHEMBL1998545,CHEMBL1969755,0
24236,CHEMBL1998545,CHEMBL1986143,0
24237,CHEMBL1999414,CHEMBL2001257,0
24238,CHEMBL1999414,CHEMBL2004716,0
24239,CHEMBL1999428,CHEMBL2006299,0
24240,CHEMBL1999931,CHEMBL2003638,0
24241,CHEMBL2000335,CHEMBL2005828,0
24242,CHEMBL2000429,CHEMBL2001547,0
24243,CHEMBL2000429,CHEMBL1984842,0
24244,CHEMBL2000568,CHEMBL1994159,1
24245,CHEMBL2000894,CHEMBL340921,0
24246,CHEMBL2001477,CHEMBL1967992,1
24247,CHEMBL2001547,CHEMBL1987648,0
24248,CHEMBL2001751,CHEMBL1994361,1
24249,CHEMBL2002165,CHEMBL2004290,0
24250,CHEMBL2002165,CHEMBL1970317,0
24251,CHEMBL2002346,CHEMBL213207,0
24252,CHEMBL2002446,CHEMBL387971,0
24253,CHEMBL2002726,CHEMBL2000271,0
24254,CHEMBL2003456,CHEMBL526133,0
24255,CHEMBL2003456,CHEMBL1983630,0
24256,CHEMBL2004631,CHEMBL1975418,0
24257,CHEMBL2004872,CHEMBL2004934,0
24258,CHEMBL2004872,CHEMBL1994724,0
24259,CHEMBL2004872,CHEMBL2003514,0
24260,CHEMBL2004934,CHEMBL2003514,0
24261,CHEMBL2005509,CHEMBL2006456,0
24262,CHEMBL2005828,CHEMBL211378,0
24263,CHEMBL2005828,CHEMBL262433,0
24264,CHEMBL2006439,CHEMBL385478,0
24265,CHEMBL2007296,CHEMBL2006299,1
24266,CHEMBL2007296,CHEMBL1971606,0
24267,CHEMBL2007592,CHEMBL1970806,0
24268,CHEMBL211378,CHEMBL231209,0
24269,CHEMBL211378,CHEMBL262433,0
24270,CHEMBL211378,CHEMBL394619,0
24271,CHEMBL211378,CHEMBL394790,0
24272,CHEMBL213207,CHEMBL385478,0
24273,CHEMBL220057,CHEMBL1964307,0
24274,CHEMBL220057,CHEMBL1976328,0
24275,CHEMBL220057,CHEMBL219722,0
24276,CHEMBL231209,CHEMBL394619,0
24277,CHEMBL231209,CHEMBL394790,0
24278,CHEMBL249282,CHEMBL398951,0
24279,CHEMBL256835,CHEMBL95692,0
24280,CHEMBL296586,CHEMBL336961,0
24281,CHEMBL306380,CHEMBL406845,0
24282,CHEMBL340384,CHEMBL340921,1
24283,CHEMBL377408,CHEMBL424872,0
24284,CHEMBL377408,CHEMBL2004355,0
24285,CHEMBL377408,CHEMBL2006581,0
24286,CHEMBL394619,CHEMBL394790,0
24287,CHEMBL402846,CHEMBL404367,0
24288,CHEMBL411903,CHEMBL260092,0
24289,CHEMBL424872,CHEMBL2004355,0
24290,CHEMBL424872,CHEMBL2006581,0
24291,CHEMBL468280,CHEMBL523823,0
24292,CHEMBL474432,CHEMBL514499,0
24293,CHEMBL482767,CHEMBL1986177,0
24294,CHEMBL482967,CHEMBL1999484,0
24295,CHEMBL484390,CHEMBL519697,0
24296,CHEMBL491758,CHEMBL578061,0
24297,CHEMBL526133,CHEMBL1983630,0
24298,CHEMBL565612,CHEMBL1996510,1
24299,CHEMBL1727312,CHEMBL1971801,0
24300,CHEMBL1966035,CHEMBL1994864,0
24301,CHEMBL1966035,CHEMBL1991577,0
24302,CHEMBL1968926,CHEMBL1988622,0
24303,CHEMBL1969755,CHEMBL1986143,1
24304,CHEMBL1972258,CHEMBL1989518,0
24305,CHEMBL1977374,CHEMBL1988995,0
24306,CHEMBL1977374,CHEMBL1998551,0
24307,CHEMBL1980995,CHEMBL574737,1
24308,CHEMBL1980995,CHEMBL131426,1
24309,CHEMBL1980995,CHEMBL337026,1
24310,CHEMBL1980995,CHEMBL338049,1
24311,CHEMBL1980995,CHEMBL339799,1
24312,CHEMBL1983449,CHEMBL1994864,0
24313,CHEMBL1983449,CHEMBL2003768,0
24314,CHEMBL1988995,CHEMBL1998551,0
24315,CHEMBL1989265,CHEMBL1977604,0
24316,CHEMBL1995172,CHEMBL311201,0
24317,CHEMBL1995172,CHEMBL81169,0
24318,CHEMBL1995172,CHEMBL81170,0
24319,CHEMBL1997349,CHEMBL2005112,0
24320,CHEMBL1997349,CHEMBL2006836,0
24321,CHEMBL1997872,CHEMBL2006481,0
24322,CHEMBL2004692,CHEMBL1419458,0
24323,CHEMBL2005112,CHEMBL1999126,0
24324,CHEMBL2007372,CHEMBL2005792,0
24325,CHEMBL1682345,CHEMBL1682357,0
