drug1,drug2,cliff,smiles1,smiles2,split
CHEMBL2002660,CHEMBL2007073,0,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=CC3=CC=CC=C32)C4=CC=CC(=C4)C(=O)N(C)CCOC,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=CC3=CC=CC=C32)C4=CC=CC(=C4)C(=O)NCCCO,0
CHEMBL2002660,CHEMBL1993634,0,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=CC3=CC=CC=C32)C4=CC=CC(=C4)C(=O)N(C)CCOC,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=CC3=CC=CC=C32)C4=CC=CC(=C4)C(=O)N(CCN)CCO,0
CHEMBL1271480,CHEMBL1271533,0,C1COCCN1CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CNC(=O)C=C5)N=C3,C1COCCN1CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC(=NC=C5)N)N=C3,0
CHEMBL1271480,CHEMBL324153,0,C1COCCN1CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CNC(=O)C=C5)N=C3,C1COCCN1CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC=NC=C5)N=C3,0
CHEMBL1271532,CHEMBL324153,0,C1COCCN1CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CNN=C5)N=C3,C1COCCN1CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC=NC=C5)N=C3,0
CHEMBL1271532,CHEMBL478629,0,C1COCCN1CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CNN=C5)N=C3,C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC=NC=C5)N=C3,0
CHEMBL1271533,CHEMBL1271641,1,C1COCCN1CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC(=NC=C5)N)N=C3,C1COCCN1CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC(=C(C=C5)O)O)N=C3,0
CHEMBL1271533,CHEMBL324153,0,C1COCCN1CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC(=NC=C5)N)N=C3,C1COCCN1CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC=NC=C5)N=C3,0
CHEMBL324153,CHEMBL478629,1,C1COCCN1CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC=NC=C5)N=C3,C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC=NC=C5)N=C3,0
CHEMBL269538,CHEMBL14445,0,CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC,CC1=NC=CC2=C1NC3=C2C=CC(=C3)F,0
CHEMBL1966842,CHEMBL1997051,0,CN(C)CC1=CC(=C(C=C1)OC)NC2=NC=CC(=N2)C3=C(N=C4N3C=CS4)C5=CC(=CC=C5)NC(=O)CC6=CC=CC=C6,CN(C)CC1=CC(=C(C=C1)OC)NC2=NC=CC(=N2)C3=C(N=C4N3C=CS4)C5=CC(=CC=C5)NC(=O)C6=C(C=CC=C6F)F,0
CHEMBL1969483,CHEMBL1978267,0,CN(C)C1=C(C=C(C=C1)C2=C(N3C=CSC3=N2)C4=NC(=NC=C4)NC5=CC=CC(=C5)N6CCOCC6)NC(=O)CC7=CC=CC=C7,CN(C)C1=C(C=C(C=C1)C2=C(N3C=CSC3=N2)C4=NC(=NC=C4)NC5=CC=CC(=C5)N6CCOCC6)NC(=O)C7=CC=CC=C7,0
CHEMBL1969483,CHEMBL2000078,0,CN(C)C1=C(C=C(C=C1)C2=C(N3C=CSC3=N2)C4=NC(=NC=C4)NC5=CC=CC(=C5)N6CCOCC6)NC(=O)CC7=CC=CC=C7,CCOC1=C(C=C(C=C1)C2=C(N3C=CSC3=N2)C4=NC(=NC=C4)NC5=CC=CC(=C5)N6CCOCC6)NC(=O)CC7=CC=CC=C7,0
CHEMBL1978267,CHEMBL2000078,0,CN(C)C1=C(C=C(C=C1)C2=C(N3C=CSC3=N2)C4=NC(=NC=C4)NC5=CC=CC(=C5)N6CCOCC6)NC(=O)C7=CC=CC=C7,CCOC1=C(C=C(C=C1)C2=C(N3C=CSC3=N2)C4=NC(=NC=C4)NC5=CC=CC(=C5)N6CCOCC6)NC(=O)CC7=CC=CC=C7,0
CHEMBL1988076,CHEMBL1997909,0,CC1=CC=CC=C1NC2=NC=CC(=N2)C3=C(N=C4N3C=CS4)C5=CC(=CC=C5)NC(=O)C6=CC=CC=C6,CC1=CC=CC=C1NC2=NC=CC(=N2)C3=C(N=C4N3C=CS4)C5=CC(=CC=C5)NC(=O)CC6=CC=CC=C6,0
CHEMBL47940,CHEMBL69129,0,C1CCC(C1)N2C=C(C3=C2N=CN=C3N)C4=CC=C(C=C4)OC5=CC=CC=C5,C1CC(CC1N2C=C(C3=C2N=CN=C3N)C4=CC=C(C=C4)OC5=CC=CC=C5)O,0
CHEMBL1966836,CHEMBL1985888,0,CN1C2=NC=CC(=C2C(=N1)N)C3=CC=C(C=C3)NC(=O)NC4=CC(=C(C=C4)F)C(F)(F)F,CN1C2=NC=CC(=C2C(=N1)N)C3=CC=C(C=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F,0
CHEMBL1985491,CHEMBL1988778,0,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)N(N=C4N)C,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC(=C(C=C2)C3=C4C(=CC=C3)NN=C4N)F,0
CHEMBL1988778,CHEMBL1994638,0,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC(=C(C=C2)C3=C4C(=CC=C3)NN=C4N)F,CC1=CC(=CC=C1)NC(=O)NC2=CC(=C(C=C2)C3=C4C(=CC=C3)NN=C4N)F,0
CHEMBL1996255,CHEMBL271441,0,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C(C=CC4=C3C(=NN4)N)F,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=CN=CC4=C3C(=NN4)N,0
CHEMBL2000652,CHEMBL373798,0,C1=CC(=CC(=C1)Cl)NC(=O)NC2=C(C=C(C=C2)C3=C4C(=CC=C3)NN=C4N)F,C1=CC(=CC(=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,0
CHEMBL271441,CHEMBL272938,0,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=CN=CC4=C3C(=NN4)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CN=CC4=C3C(=NN4)N,0
CHEMBL272938,CHEMBL373798,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CN=CC4=C3C(=NN4)N,C1=CC(=CC(=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,0
CHEMBL273187,CHEMBL374044,1,CC1=C(C=CC(=C1)NC(=O)NC2=CC=C(C=C2)C3=CC=NC4=NNC(=C34)N)F,CC1=C(C=CC(=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N)F,0
CHEMBL597592,CHEMBL598626,1,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC(=CC=C2)OC3=CC=CC4=C3NC(=O)N4)C5=CC=CC=C5,CC(C)(C)C1=NN(C(=C1)NC(=O)C2=CC(=CC=C2)OC3=CC=CC4=C3NC(=O)N4)C5=CC=CC=C5,0
CHEMBL245769,CHEMBL246166,0,COCC(=O)NC1=CC=CC2=C1CC3=C2NN=C3C4=CSC(=C4)C#CCOC5=CC=CC=C5,COC(=O)C(=O)NC1=CC=CC2=C1CC3=C2NN=C3C4=CSC(=C4)C#CCOC5=CC=CC=C5,0
CHEMBL245769,CHEMBL395427,0,COCC(=O)NC1=CC=CC2=C1CC3=C2NN=C3C4=CSC(=C4)C#CCOC5=CC=CC=C5,CCOC(=O)CC(=O)NC1=CC=CC2=C1CC3=C2NN=C3C4=CSC(=C4)C#CCOC5=CC=CC=C5,0
CHEMBL245968,CHEMBL246166,0,COCCOCC(=O)NC1=CC=CC2=C1CC3=C2NN=C3C4=CSC(=C4)C#CCOC5=CC=CC=C5,COC(=O)C(=O)NC1=CC=CC2=C1CC3=C2NN=C3C4=CSC(=C4)C#CCOC5=CC=CC=C5,0
CHEMBL245968,CHEMBL395427,0,COCCOCC(=O)NC1=CC=CC2=C1CC3=C2NN=C3C4=CSC(=C4)C#CCOC5=CC=CC=C5,CCOC(=O)CC(=O)NC1=CC=CC2=C1CC3=C2NN=C3C4=CSC(=C4)C#CCOC5=CC=CC=C5,0
CHEMBL246166,CHEMBL395427,0,COC(=O)C(=O)NC1=CC=CC2=C1CC3=C2NN=C3C4=CSC(=C4)C#CCOC5=CC=CC=C5,CCOC(=O)CC(=O)NC1=CC=CC2=C1CC3=C2NN=C3C4=CSC(=C4)C#CCOC5=CC=CC=C5,0
CHEMBL377383,CHEMBL2004355,1,CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=C(C=C2)S(=O)(=O)C)N)Cl,CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=C(C=C2)S(=O)(=O)N)N)C#N,0
CHEMBL495729,CHEMBL523559,1,CC1=C(C=C(C=C1)NC(=O)C2=CC(=NC=C2)N3CCCC3)C4=C(C=C(C=C4)C5=NN=C(O5)C)C,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)N3CCOCC3)C4=C(C=C(C=C4)C5=NN=C(O5)C)C,0
CHEMBL1242373,CHEMBL1964687,1,CC1=CC(=CC=C1)NC(=O)NC2=CC3=C(C=C2)C4=C(CC3)SC5=NC=NC(=C45)N,CC1=CC(=CC(=C1)NC(=O)NC2=CC3=C(C=C2)C4=C(CC3)SC5=NC=NC(=C45)N)C,0
CHEMBL1682546,CHEMBL1988622,1,C1=CC=C(C=C1)CNC2=NC(=CS2)C3=CC4=C(C=C3)NN=C4,C1=CC=C(C=C1)C=CC2=NN3C=CN=C3C=C2,0
CHEMBL183844,CHEMBL185569,1,CC1=CC(=CC=C1)NC(=O)NC2=C(C=C(C=C2)C3=C4CNC(=O)C4=CC=C3)C,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4CNC(=O)C4=CC=C3,0
CHEMBL184847,CHEMBL185569,1,CC1=C(C=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4CNC(=O)C4=CC=C3)C,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4CNC(=O)C4=CC=C3,0
CHEMBL196363,CHEMBL1967531,1,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=NC=NC(=C34)N,C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=NC=NC(=C34)N,0
CHEMBL196363,CHEMBL1976220,1,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=NC=NC(=C34)N,C1=CC(=CC(=C1)Br)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4)N,0
CHEMBL196363,CHEMBL1984586,1,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=NC=NC(=C34)N,CC1=CC=CC=C1NC(=O)NC2=CC=C(C=C2)C3=COC4=NC=NC(=C34)N,0
CHEMBL196363,CHEMBL2005828,1,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=NC=NC(=C34)N,CC1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=COC4=NC=NC(=C34)N,0
CHEMBL196363,CHEMBL231209,1,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=NC=NC(=C34)N,C1=CC(=CC(=C1)F)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4)N,0
CHEMBL196363,CHEMBL262433,1,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=NC=NC(=C34)N,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=NSC4=NC=NC(=C34)N,0
CHEMBL196363,CHEMBL394790,1,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=NC=NC(=C34)N,C1=CC(=CC(=C1)Cl)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4)N,0
CHEMBL1964687,CHEMBL1982135,1,CC1=CC(=CC(=C1)NC(=O)NC2=CC3=C(C=C2)C4=C(CC3)SC5=NC=NC(=C45)N)C,CC1=CC=CC=C1NC(=O)NC2=CC3=C(C=C2)C4=C(CC3)SC5=NC=NC(=C45)N,0
CHEMBL1964692,CHEMBL1985888,1,CN1C2=C(C(=CN=C2)C3=CC=C(C=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F)C(=N1)N,CN1C2=NC=CC(=C2C(=N1)N)C3=CC=C(C=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F,0
CHEMBL1966628,CHEMBL1973720,0,C1CC(CCC1N)NC2=NC=CC(=N2)C3=CNC4=C3C=CC=N4,C1CC(CCC1N)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4,0
CHEMBL1966628,CHEMBL1995813,1,C1CC(CCC1N)NC2=NC=CC(=N2)C3=CNC4=C3C=CC=N4,C1CCC(C(C1)N)NC2=NC=CC(=N2)C3=CNC4=C3C=CC=N4,0
CHEMBL1967531,CHEMBL211378,1,C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=NC=NC(=C34)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=NOC4=NC=NC(=C34)N,0
CHEMBL1969190,CHEMBL271381,1,COC1=C2C(=C(C=C1)C3=CC=C(C=C3)NC(=O)NC4=CC(=CC(=C4)F)F)C(=NO2)N,COC1=C2C(=C(C=C1)C3=CC=C(C=C3)NC(=O)NC4=CC(=CC=C4)Br)C(=NO2)N,0
CHEMBL1970074,CHEMBL213505,1,CC1=C2C(=NN1)C=CC=C2C3=CC=C(C=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F,C1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)C3=NOC4=NC=NC(=C34)N)C(F)(F)F,0
CHEMBL1971141,CHEMBL220057,1,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CC(=CC=C3)C(=O)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,0
CHEMBL1971649,CHEMBL507936,1,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C(C4=NC=CN=C4C=C3)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C(C4=NC=CN=C4C=C3)N,0
CHEMBL1973211,CHEMBL1965387,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN5CCCC5)N,C1=CN(C=C1)CCCOC2=C3C(=C(C=C2)C4=CC=C(C=C4)NC(=O)NC5=CC(=CC=C5)Cl)C(=NN3)N,0
CHEMBL1973720,CHEMBL2006439,1,C1CC(CCC1N)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4,C1CCC(CC1)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4,0
CHEMBL1974254,CHEMBL1982466,0,CCOC1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)C)N,CC1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)C)N,0
CHEMBL1976220,CHEMBL1983963,1,C1=CC(=CC(=C1)Br)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=COC4=NC=NC(=C34)N,0
CHEMBL1976220,CHEMBL211378,1,C1=CC(=CC(=C1)Br)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=NOC4=NC=NC(=C34)N,0
CHEMBL1976220,CHEMBL394619,1,C1=CC(=CC(=C1)Br)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4)N,0
CHEMBL1977346,CHEMBL1970873,1,C1=CC=C2C(=C1)NC3=NN=C(C=C3C(=O)N2)I,CC1=CC2=C(C=C1)NC3=CC=CC=C3NC2=O,0
CHEMBL1979516,CHEMBL1982476,1,CCNC(=O)C1=CN=C(C2=C1SC=C2C3=CC=C(C=C3)NC(=O)NC4=CC(=CC=C4)F)N,CNC(=O)C1=CN=C(C2=C1SC=C2C3=CC=C(C=C3)NC(=O)NC4=CC(=CC=C4)Cl)N,0
CHEMBL1980297,CHEMBL1993941,0,C1=CC(=CC(=C1)F)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)CCO)N,CCCN1C=C(C=N1)C2=CN=C(C3=C2SC=C3C4=CC=C(C=C4)NC(=O)NC5=CC(=CC=C5)F)N,0
CHEMBL1982465,CHEMBL1965387,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN5CCOCC5)N,C1=CN(C=C1)CCCOC2=C3C(=C(C=C2)C4=CC=C(C=C4)NC(=O)NC5=CC(=CC=C5)Cl)C(=NN3)N,0
CHEMBL1982466,CHEMBL1989708,0,CC1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)C)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)CC(C)O)N,0
CHEMBL1982466,CHEMBL1965170,0,CC1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)C)N,COC1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)CC(CO)O)N,0
CHEMBL1983963,CHEMBL262433,1,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=COC4=NC=NC(=C34)N,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=NSC4=NC=NC(=C34)N,0
CHEMBL1984191,CHEMBL1997041,0,C1=CC(=C(C=C1C2=C(C=NN2)C3=NC=NC=C3)Cl)Cl,CC1=C(C=CC(=C1)C2=C3C=CNC3=NC=N2)F,0
CHEMBL1984586,CHEMBL211378,1,CC1=CC=CC=C1NC(=O)NC2=CC=C(C=C2)C3=COC4=NC=NC(=C34)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=NOC4=NC=NC(=C34)N,0
CHEMBL1988075,CHEMBL1993941,0,CC1=NC=C(C=C1)C2=CN=C(C3=C2SC=C3C4=CC=C(C=C4)NC(=O)NC5=CC(=CC=C5)F)N,CCCN1C=C(C=N1)C2=CN=C(C3=C2SC=C3C4=CC=C(C=C4)NC(=O)NC5=CC(=CC=C5)F)N,0
CHEMBL1988075,CHEMBL2002165,0,CC1=NC=C(C=C1)C2=CN=C(C3=C2SC=C3C4=CC=C(C=C4)NC(=O)NC5=CC(=CC=C5)F)N,CC(CN1C=C(C=N1)C2=CN=C(C3=C2SC=C3C4=CC=C(C=C4)NC(=O)NC5=CC(=CC=C5)F)N)O,0
CHEMBL1992242,CHEMBL375284,1,CC1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C=NSC4=CC=C3)C,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C=NNC4=CC=C3,0
CHEMBL1993722,CHEMBL1985311,1,C1=CC(=C2C(=C1)NN=C2N)C3=CC=C(C=C3)NC(=O)NC4=C(C=CC(=C4)C(=O)O)F,C1=CC(=C2C(=C1)NN=C2N)C3=CC=C(C=C3)NC(=O)NC4=C(C=CC(=C4)CO)F,0
CHEMBL1993941,CHEMBL2002165,0,CCCN1C=C(C=N1)C2=CN=C(C3=C2SC=C3C4=CC=C(C=C4)NC(=O)NC5=CC(=CC=C5)F)N,CC(CN1C=C(C=N1)C2=CN=C(C3=C2SC=C3C4=CC=C(C=C4)NC(=O)NC5=CC(=CC=C5)F)N)O,0
CHEMBL1993941,CHEMBL1970317,0,CCCN1C=C(C=N1)C2=CN=C(C3=C2SC=C3C4=CC=C(C=C4)NC(=O)NC5=CC(=CC=C5)F)N,CN1C=C(C=N1)C2=CN=C(C3=C2SC=C3C4=CC=C(C=C4)NC(=O)NC5=CC(=CC=C5)F)N,0
CHEMBL1995813,CHEMBL385478,1,C1CCC(C(C1)N)NC2=NC=CC(=N2)C3=CNC4=C3C=CC=N4,C1CCC(CC1)NC2=NC=CC(=N2)C3=CNC4=C3C=CC=N4,0
CHEMBL1998585,CHEMBL403402,1,C1=CC(=CC=C1C2=CSC3=NC=NC(=C23)N)NC(=O)NC4=C(C=CC(=C4)C(F)(F)F)F,C1=CC(=CC=C1C2=CC=NC3=NNC(=C23)N)NC(=O)NC4=C(C=CC(=C4)C(F)(F)F)F,0
CHEMBL2000335,CHEMBL273187,1,CC1=C(C=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=NC=NC(=C34)N)C,CC1=C(C=CC(=C1)NC(=O)NC2=CC=C(C=C2)C3=CC=NC4=NNC(=C34)N)F,0
CHEMBL2000335,CHEMBL374044,1,CC1=C(C=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=NC=NC(=C34)N)C,CC1=C(C=CC(=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N)F,0
CHEMBL2000568,CHEMBL1994159,1,CC(=O)C1=CC=CC(=C1)C2=CN=C3C(=C2)C=CN3,CC(=O)C1=CC=CC(=C1)C2=NN3C=CN=C3C=C2,0
CHEMBL2002446,CHEMBL390156,0,CN1CCN(CC1)CC2=CC3=C(C=C2)C4=C(C3)C(=NN4)C5=CSC(=C5)C#CCOCC6CC6,CN1CCN(CC1)CC2=CC3=C(C=C2)C4=C(C3)C(=NN4)C5=CSC(=C5)C#CCOC6=CC=CC=C6,0
CHEMBL2003456,CHEMBL1983630,1,C1=CC=C(C=C1)C2=CC3=C(NC(=O)N3)N=C2,C1C2=C(NC1=O)N=CC(=C2)C3=CC=CC=C3,0
CHEMBL2003456,CHEMBL2002480,1,C1=CC=C(C=C1)C2=CC3=C(NC(=O)N3)N=C2,C1=CC=C(C=C1)C2=CN3C(=NC(=N3)N)N=C2,0
CHEMBL2005828,CHEMBL211378,1,CC1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=COC4=NC=NC(=C34)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=NOC4=NC=NC(=C34)N,0
CHEMBL2006439,CHEMBL385478,1,C1CCC(CC1)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4,C1CCC(CC1)NC2=NC=CC(=N2)C3=CNC4=C3C=CC=N4,0
CHEMBL211378,CHEMBL231209,1,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=NOC4=NC=NC(=C34)N,C1=CC(=CC(=C1)F)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4)N,0
CHEMBL211378,CHEMBL262433,1,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=NOC4=NC=NC(=C34)N,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=NSC4=NC=NC(=C34)N,0
CHEMBL211378,CHEMBL394790,1,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=NOC4=NC=NC(=C34)N,C1=CC(=CC(=C1)Cl)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4)N,0
CHEMBL220057,CHEMBL1976328,1,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,CC1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)SN=C4N)C,0
CHEMBL220057,CHEMBL409349,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,CC1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)ON=C4N)C,0
CHEMBL231209,CHEMBL394619,1,C1=CC(=CC(=C1)F)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4)N,0
CHEMBL262433,CHEMBL271441,1,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=NSC4=NC=NC(=C34)N,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=CN=CC4=C3C(=NN4)N,0
CHEMBL394619,CHEMBL394790,1,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4)N,C1=CC(=CC(=C1)Cl)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4)N,0
CHEMBL404367,CHEMBL271441,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CN=CC4=C3C(=NN4C)N,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=CN=CC4=C3C(=NN4)N,0
CHEMBL404367,CHEMBL404366,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CN=CC4=C3C(=NN4C)N,CN1C2=C(C(=CN=C2)C3=CC=C(C=C3)NC(=O)NC4=CC(=CC=C4)Cl)C(=N1)N,0
CHEMBL526133,CHEMBL1983630,1,C1=CC=C(C=C1)C2=CC(=NC(=O)N2)C3=CC4=C(C=C3)NN=C4,C1C2=C(NC1=O)N=CC(=C2)C3=CC=CC=C3,0
CHEMBL1727312,CHEMBL1971801,1,C1=CC=C2C(=C1)C(=O)NC3=CC=CC=C3N2,C1=CC=C2C(=C1)NC3=C(C=CN=N3)C(=O)N2,0
CHEMBL1968926,CHEMBL1988622,1,C1=CC=C(C=C1)CSC2=NNC(=N2)C3=CC=NC=C3,C1=CC=C(C=C1)C=CC2=NN3C=CN=C3C=C2,0
CHEMBL143703,CHEMBL354676,0,C1=CC=C(C=C1)NC(=O)NC2=CC=CC=N2,C1=CC=C(C=C1)NC(=O)NC2=CC=CC=C2,0
CHEMBL1964307,CHEMBL1976328,1,CC1=CC(=CC=C1)NC(=O)CC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,CC1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)SN=C4N)C,0
CHEMBL1964307,CHEMBL272938,1,CC1=CC(=CC=C1)NC(=O)CC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CN=CC4=C3C(=NN4)N,0
CHEMBL1969156,CHEMBL1975212,1,C1=CC=C(C=C1)C2=NC=C3N2C(=NC=C3)N,C1=CC=C(C=C1)C2=CSC3=NC=NC(=C23)N,0
