target,drug1,drug2,affinity1,affinity2
P17948,CHEMBL1965170,CHEMBL1970142,14.299970641,15.400162274
P17948,CHEMBL1965170,CHEMBL1974254,14.299970641,15.700326279
P17948,CHEMBL1965387,CHEMBL1973211,11.500000186,15.200179498
P17948,CHEMBL1965387,CHEMBL1982465,11.500000186,15.1
P17948,CHEMBL1965910,CHEMBL1997617,12.499996913,13.600038134
P17948,CHEMBL1965988,CHEMBL1978166,15.500116928,13.299970641
P17948,CHEMBL1967116,CHEMBL1970317,15.798970004,13.299970641
P17948,CHEMBL1967116,CHEMBL1980297,15.798970004,13.840981594
P17948,CHEMBL1967252,CHEMBL1987143,10.599999953,11.800000504
P17948,CHEMBL1967531,CHEMBL1983963,13.399988938,15.400162274
P17948,CHEMBL1967531,CHEMBL2000335,13.399988938,15.700326279
P17948,CHEMBL1968406,CHEMBL1982135,14.299970641,12.499996913
P17948,CHEMBL1969588,CHEMBL1993413,12.799991797,11.500000186
P17948,CHEMBL1970317,CHEMBL1988075,13.299970641,14.999629455
P17948,CHEMBL1970317,CHEMBL1988387,13.299970641,15.400162274
P17948,CHEMBL1970317,CHEMBL1993941,13.299970641,15.500116928
P17948,CHEMBL1970317,CHEMBL2002165,13.299970641,15.400162274
P17948,CHEMBL1971141,CHEMBL220057,12.899998135,15.299970641
P17948,CHEMBL1971947,CHEMBL1978166,14.999629455,13.299970641
P17948,CHEMBL1973145,CHEMBL2000335,14.600312917,15.700326279
P17948,CHEMBL1973211,CHEMBL1978166,15.200179498,13.299970641
P17948,CHEMBL1973211,CHEMBL1983640,15.200179498,13.399988938
P17948,CHEMBL1973720,CHEMBL1986943,11.500000186,12.899998135
P17948,CHEMBL1975121,CHEMBL1999428,11.500000186,12.899998135
P17948,CHEMBL1976328,CHEMBL1984363,13.000008766,14.400162274
P17948,CHEMBL1976328,CHEMBL1994638,13.000008766,15.999629455
P17948,CHEMBL1976328,CHEMBL220057,13.000008766,15.299970641
P17948,CHEMBL1976328,CHEMBL374044,13.000008766,16.200179498
P17948,CHEMBL1976328,CHEMBL409349,13.000008766,15.700326279
P17948,CHEMBL1978166,CHEMBL1979577,13.299970641,15.1
P17948,CHEMBL1978166,CHEMBL1979883,13.299970641,15.200179498
P17948,CHEMBL1978166,CHEMBL1982465,13.299970641,15.1
P17948,CHEMBL1979093,CHEMBL374044,13.99997427,16.200179498
P17948,CHEMBL1980297,CHEMBL1989708,13.840981594,15.249873191
P17948,CHEMBL1980297,CHEMBL1993941,13.840981594,15.500116928
P17948,CHEMBL1982465,CHEMBL1983640,15.1,13.399988938
P17948,CHEMBL1982660,CHEMBL1986756,13.000008766,11.500000186
P17948,CHEMBL1982660,CHEMBL2000934,13.000008766,11.500000186
P17948,CHEMBL1983630,CHEMBL526133,10.200000019,12.499996913
P17948,CHEMBL1983640,CHEMBL2007266,13.399988938,11.699999383
P17948,CHEMBL1983963,CHEMBL1984586,15.400162274,12.899998135
P17948,CHEMBL1983963,CHEMBL2005828,15.400162274,13.500007822
P17948,CHEMBL1983963,CHEMBL211378,15.400162274,14.1
P17948,CHEMBL1983963,CHEMBL231209,15.400162274,14.1
P17948,CHEMBL1983963,CHEMBL262433,15.400162274,14.38989363
P17948,CHEMBL1984363,CHEMBL1986979,14.400162274,16.299970641
P17948,CHEMBL1984363,CHEMBL1994638,14.400162274,15.999629455
P17948,CHEMBL1984363,CHEMBL2000335,14.400162274,15.700326279
P17948,CHEMBL1984363,CHEMBL273187,14.400162274,17.200179498
P17948,CHEMBL1984363,CHEMBL374044,14.400162274,16.200179498
P17948,CHEMBL1984363,CHEMBL409349,14.400162274,15.700326279
P17948,CHEMBL1984586,CHEMBL211378,12.899998135,14.1
P17948,CHEMBL1985311,CHEMBL1993722,14.600312917,12.499996913
P17948,CHEMBL1985566,CHEMBL395080,12.499996913,10.401029996
P17948,CHEMBL1996649,CHEMBL2004716,13.699980365,15.500116928
P17948,CHEMBL1998585,CHEMBL403402,14.700326279,15.798970004
P17948,CHEMBL1999428,CHEMBL2006299,12.899998135,11.500000186
P17948,CHEMBL2000335,CHEMBL2005828,15.700326279,13.500007822
P17948,CHEMBL2000335,CHEMBL273187,15.700326279,17.200179498
P17948,CHEMBL2002165,CHEMBL2004290,15.400162274,14.299970641
P17948,CHEMBL220057,CHEMBL272938,15.299970641,16.400162274
P17948,CHEMBL245769,CHEMBL246166,12.248741651,13.798970004
P17948,CHEMBL262433,CHEMBL271441,14.38989363,15.901342913
P17948,CHEMBL271441,CHEMBL402846,15.901342913,14.798970004
P17948,CHEMBL271441,CHEMBL404367,15.901342913,14.566655821
P17948,CHEMBL272938,CHEMBL402846,16.400162274,14.798970004
P17948,CHEMBL272938,CHEMBL404367,16.400162274,14.566655821
P17948,CHEMBL306380,CHEMBL406845,12.899998135,11.599999679
P17948,CHEMBL453737,CHEMBL505896,13.446787486,12.1
P24941,CHEMBL1190711,CHEMBL1998112,12.599996932,11.200000128
P24941,CHEMBL1682345,CHEMBL1682545,12.699997654,11.300000237
P24941,CHEMBL1682345,CHEMBL1984432,12.699997654,11.400000202
P24941,CHEMBL1682346,CHEMBL1975128,12.399997603,13.699980365
P24941,CHEMBL1682358,CHEMBL1682545,12.799991797,11.300000237
P24941,CHEMBL1682358,CHEMBL1682546,12.799991797,11.300000237
P24941,CHEMBL186290,CHEMBL362558,10.798970004,12.29074
P24941,CHEMBL189963,CHEMBL365847,11.401029996,12.738272164
P24941,CHEMBL1964444,CHEMBL1980540,13.200015437,11.200000128
P24941,CHEMBL1965702,CHEMBL1969151,11.999998417,13.699980365
P24941,CHEMBL1966524,CHEMBL1972840,12.899998135,11.500000186
P24941,CHEMBL1966816,CHEMBL1980540,13.399988938,11.200000128
P24941,CHEMBL1968930,CHEMBL1985723,13.500007822,12.399997603
P24941,CHEMBL1969588,CHEMBL1993413,13.8000571,11.599999679
P24941,CHEMBL1969755,CHEMBL1990254,11.200000128,12.5999947
P24941,CHEMBL1970950,CHEMBL1979933,11.200000128,12.299998172
P24941,CHEMBL1970950,CHEMBL243088,11.200000128,12.599996932
P24941,CHEMBL1970950,CHEMBL243298,11.200000128,12.599996932
P24941,CHEMBL1971017,CHEMBL1974457,12.899998135,11.599999679
P24941,CHEMBL1972290,CHEMBL1987448,12.499996913,13.500007822
P24941,CHEMBL1973348,CHEMBL2001751,11.200000128,13.000008766
P24941,CHEMBL1973720,CHEMBL1983589,13.600038134,12.499996913
P24941,CHEMBL1973860,CHEMBL1990912,11.200000128,13.000008766
P24941,CHEMBL1974457,CHEMBL1975787,11.599999679,12.699997654
P24941,CHEMBL1976455,CHEMBL2003817,13.299970641,11.800000504
P24941,CHEMBL1977135,CHEMBL1990254,11.200000128,12.5999947
P24941,CHEMBL1979176,CHEMBL1982660,11.200000128,13.1
P24941,CHEMBL1980178,CHEMBL1992220,12.399997603,14.1
P24941,CHEMBL1980178,CHEMBL1996980,12.399997603,13.8000571
P24941,CHEMBL1980178,CHEMBL2005509,12.399997603,13.899970733
P24941,CHEMBL1980253,CHEMBL1997846,13.299970641,11.900000875
P24941,CHEMBL1982271,CHEMBL1995712,13.500007822,11.800000504
P24941,CHEMBL1983589,CHEMBL1986943,12.499996913,13.99997427
P24941,CHEMBL1985095,CHEMBL592030,12.499996913,13.99997427
P24941,CHEMBL1986943,CHEMBL1991674,13.99997427,12.699997654
P24941,CHEMBL1986943,CHEMBL1998432,13.99997427,12.899998135
P24941,CHEMBL1987948,CHEMBL1995712,13.000008766,11.800000504
P24941,CHEMBL1989957,CHEMBL1990912,11.200000128,13.000008766
P24941,CHEMBL1990254,CHEMBL1998545,12.5999947,11.200000128
P24941,CHEMBL1990912,CHEMBL1998435,13.000008766,11.200000128
P24941,CHEMBL1991078,CHEMBL2002613,13.99997427,12.699997654
P24941,CHEMBL1991188,CHEMBL2006188,12.799991797,11.300000237
P24941,CHEMBL1992220,CHEMBL2006456,14.1,12.699997654
P24941,CHEMBL1992634,CHEMBL1994074,12.699997654,11.300000237
P24941,CHEMBL1994361,CHEMBL2001751,11.200000128,13.000008766
P24941,CHEMBL1994830,CHEMBL497151,12.299998172,11.200000128
P24941,CHEMBL1995712,CHEMBL1996980,11.800000504,13.8000571
P24941,CHEMBL1996390,CHEMBL1999556,11.200000128,12.399997603
P24941,CHEMBL1996980,CHEMBL2006456,13.8000571,12.699997654
P24941,CHEMBL2003456,CHEMBL526133,11.200000128,12.499996913
P24941,CHEMBL2005509,CHEMBL2006456,13.899970733,12.699997654
P24941,CHEMBL337642,CHEMBL340259,11.1,12.103488328
P24941,CHEMBL340259,CHEMBL340776,12.103488328,11.1
P24941,CHEMBL491758,CHEMBL578061,12.499996913,11.400000202
P29376,CHEMBL1967998,CHEMBL1973516,13.699980365,12.099999523
P29376,CHEMBL1973516,CHEMBL1979690,12.099999523,13.899970733
P29376,CHEMBL1973720,CHEMBL1991674,13.000008766,11.699999383
P29376,CHEMBL1973720,CHEMBL2006439,13.000008766,11.699999383
P29376,CHEMBL1974328,CHEMBL1982753,14.1,12.399997603
P29376,CHEMBL1984760,CHEMBL2006765,11.900000875,13.299970641
P29376,CHEMBL1996649,CHEMBL2004716,12.199999035,13.299970641
P29376,CHEMBL2004887,CHEMBL225519,10.400000029,11.800000504
P29376,CHEMBL2006765,CHEMBL2007559,13.299970641,11.699999383
P35968,CHEMBL1081312,CHEMBL1241491,14.25598418,12.013640169
P35968,CHEMBL1081312,CHEMBL1241675,14.25598418,10.401029996
P35968,CHEMBL1081312,CHEMBL1241681,14.25598418,11.456547324
P35968,CHEMBL1081312,CHEMBL1242475,14.25598418,12.486158178
P35968,CHEMBL1081312,CHEMBL1242572,14.25598418,12.58148606
P35968,CHEMBL1081312,CHEMBL1242664,14.25598418,12.972895202
P35968,CHEMBL1081312,CHEMBL1242755,14.25598418,11.895880017
P35968,CHEMBL116070,CHEMBL1978195,11.200000128,12.399997603
P35968,CHEMBL1190711,CHEMBL1998112,11.200000128,13.200015437
P35968,CHEMBL1230790,CHEMBL1241390,12.771620397,10.1
P35968,CHEMBL1230790,CHEMBL1241483,12.771620397,10.1
P35968,CHEMBL1230790,CHEMBL1241484,12.771620397,13.798970004
P35968,CHEMBL1230790,CHEMBL1241485,12.771620397,11.685026652
P35968,CHEMBL1230790,CHEMBL1241582,12.771620397,10.1
P35968,CHEMBL1230790,CHEMBL1241583,12.771620397,11.418758763
P35968,CHEMBL1230790,CHEMBL1242029,12.771620397,10.1
P35968,CHEMBL1230790,CHEMBL1242468,12.771620397,11.652841969
P35968,CHEMBL1230790,CHEMBL1242847,12.771620397,11.460513511
P35968,CHEMBL1230790,CHEMBL1242848,12.771620397,11.765546249
P35968,CHEMBL1233881,CHEMBL1242201,11.25490196,12.686700236
P35968,CHEMBL1233881,CHEMBL1242289,11.25490196,13.062573502
P35968,CHEMBL1233881,CHEMBL1242569,11.25490196,10.1
P35968,CHEMBL1233881,CHEMBL1242659,11.25490196,10.1
P35968,CHEMBL1233882,CHEMBL1241492,12.608638306,10.1
P35968,CHEMBL1233882,CHEMBL1241586,12.608638306,10.986056648
P35968,CHEMBL1233882,CHEMBL1241587,12.608638306,10.1
P35968,CHEMBL1233882,CHEMBL1241588,12.608638306,10.777780705
P35968,CHEMBL1233882,CHEMBL1241774,12.608638306,10.986056648
P35968,CHEMBL1233882,CHEMBL1241775,12.608638306,11.020818754
P35968,CHEMBL1233882,CHEMBL1241776,12.608638306,11.191514981
P35968,CHEMBL1233882,CHEMBL1241863,12.608638306,10.1
P35968,CHEMBL1233882,CHEMBL1241949,12.608638306,11.392429824
P35968,CHEMBL1233882,CHEMBL1241950,12.608638306,10.401029996
P35968,CHEMBL1233882,CHEMBL1242118,12.608638306,10.1
P35968,CHEMBL1233882,CHEMBL1242207,12.608638306,10.40980392
P35968,CHEMBL1233882,CHEMBL1242208,12.608638306,10.821246399
P35968,CHEMBL1233882,CHEMBL1242293,12.608638306,13.821246399
P35968,CHEMBL1233882,CHEMBL1242665,12.608638306,10.1
P35968,CHEMBL1233882,CHEMBL1242754,12.608638306,11.351811973
P35968,CHEMBL1233882,CHEMBL1242756,12.608638306,11.020818754
P35968,CHEMBL1234815,CHEMBL1242756,12.058607315,11.020818754
P35968,CHEMBL1240544,CHEMBL1241483,12.043095149,10.1
P35968,CHEMBL1240544,CHEMBL1241484,12.043095149,13.798970004
P35968,CHEMBL1240544,CHEMBL1241578,12.043095149,13.359637311
P35968,CHEMBL1240544,CHEMBL1241582,12.043095149,10.1
P35968,CHEMBL1240544,CHEMBL1241771,12.043095149,10.1
P35968,CHEMBL1240544,CHEMBL1242109,12.043095149,13.466531544
P35968,CHEMBL1240544,CHEMBL1242290,12.043095149,10.1
P35968,CHEMBL1240544,CHEMBL1242377,12.043095149,13.267491087
P35968,CHEMBL1240545,CHEMBL1241484,11.058607315,13.798970004
P35968,CHEMBL1240545,CHEMBL1242114,11.058607315,13.024453039
P35968,CHEMBL1240545,CHEMBL1242477,11.058607315,12.47675071
P35968,CHEMBL1240545,CHEMBL1242574,11.058607315,12.427902142
P35968,CHEMBL1240553,CHEMBL1242289,11.872113295,13.062573502
P35968,CHEMBL1240553,CHEMBL1242659,11.872113295,10.1
P35968,CHEMBL1240554,CHEMBL1242289,11.784029655,13.062573502
P35968,CHEMBL1240554,CHEMBL1242569,11.784029655,10.1
P35968,CHEMBL1240554,CHEMBL1242659,11.784029655,10.1
P35968,CHEMBL1240565,CHEMBL1240566,12.126872146,11.058607315
P35968,CHEMBL1240565,CHEMBL1242293,12.126872146,13.821246399
P35968,CHEMBL1240565,CHEMBL1242756,12.126872146,11.020818754
P35968,CHEMBL1240566,CHEMBL1242574,11.058607315,12.427902142
P35968,CHEMBL1241241,CHEMBL1242112,11.938631998,10.1
P35968,CHEMBL1241270,CHEMBL1242471,12.725251654,10.1
P35968,CHEMBL1241271,CHEMBL1241299,12.921023053,11.622878745
P35968,CHEMBL1241271,CHEMBL1242026,12.921023053,14.1
P35968,CHEMBL1241299,CHEMBL1241578,11.622878745,13.359637311
P35968,CHEMBL1241299,CHEMBL1242113,11.622878745,12.654395797
P35968,CHEMBL1241300,CHEMBL1242471,12.074694135,10.1
P35968,CHEMBL1241439,CHEMBL1241582,12.091399828,10.1
P35968,CHEMBL1241439,CHEMBL1241950,12.091399828,10.401029996
P35968,CHEMBL1241483,CHEMBL1241484,10.1,13.798970004
P35968,CHEMBL1241483,CHEMBL1241485,10.1,11.685026652
P35968,CHEMBL1241483,CHEMBL1241578,10.1,13.359637311
P35968,CHEMBL1241483,CHEMBL1241579,10.1,12.356490235
P35968,CHEMBL1241483,CHEMBL1241680,10.1,11.466531544
P35968,CHEMBL1241483,CHEMBL1241860,10.1,12.020818754
P35968,CHEMBL1241483,CHEMBL1241861,10.1,11.953871964
P35968,CHEMBL1241483,CHEMBL1241944,10.1,11.953871964
P35968,CHEMBL1241483,CHEMBL1242027,10.1,11.605845406
P35968,CHEMBL1241483,CHEMBL1242109,10.1,13.466531544
P35968,CHEMBL1241483,CHEMBL1242114,10.1,13.024453039
P35968,CHEMBL1241483,CHEMBL1242198,10.1,13.131517051
P35968,CHEMBL1241483,CHEMBL1242200,10.1,12.091399828
P35968,CHEMBL1241483,CHEMBL1242286,10.1,11.794648631
P35968,CHEMBL1241483,CHEMBL1242377,10.1,13.267491087
P35968,CHEMBL1241483,CHEMBL1242378,10.1,11.821246399
P35968,CHEMBL1241483,CHEMBL1242468,10.1,11.652841969
P35968,CHEMBL1241483,CHEMBL1242751,10.1,11.376544328
P35968,CHEMBL1241483,CHEMBL1242847,10.1,11.460513511
P35968,CHEMBL1241483,CHEMBL1242848,10.1,11.765546249
P35968,CHEMBL1241484,CHEMBL1241485,13.798970004,11.685026652
P35968,CHEMBL1241484,CHEMBL1241579,13.798970004,12.356490235
P35968,CHEMBL1241484,CHEMBL1241582,13.798970004,10.1
P35968,CHEMBL1241484,CHEMBL1241583,13.798970004,11.418758763
P35968,CHEMBL1241484,CHEMBL1241771,13.798970004,10.1
P35968,CHEMBL1241484,CHEMBL1241860,13.798970004,12.020818754
P35968,CHEMBL1241484,CHEMBL1241944,13.798970004,11.953871964
P35968,CHEMBL1241484,CHEMBL1241945,13.798970004,11.915308569
P35968,CHEMBL1241484,CHEMBL1242027,13.798970004,11.605845406
P35968,CHEMBL1241484,CHEMBL1242290,13.798970004,10.1
P35968,CHEMBL1241484,CHEMBL1242378,13.798970004,11.821246399
P35968,CHEMBL1241484,CHEMBL1242468,13.798970004,11.652841969
P35968,CHEMBL1241484,CHEMBL1242848,13.798970004,11.765546249
P35968,CHEMBL1241485,CHEMBL1241578,11.685026652,13.359637311
P35968,CHEMBL1241485,CHEMBL1241582,11.685026652,10.1
P35968,CHEMBL1241485,CHEMBL1241771,11.685026652,10.1
P35968,CHEMBL1241485,CHEMBL1242029,11.685026652,10.1
P35968,CHEMBL1241485,CHEMBL1242109,11.685026652,13.466531544
P35968,CHEMBL1241485,CHEMBL1242112,11.685026652,10.1
P35968,CHEMBL1241485,CHEMBL1242114,11.685026652,13.024453039
P35968,CHEMBL1241485,CHEMBL1242198,11.685026652,13.131517051
P35968,CHEMBL1241485,CHEMBL1242290,11.685026652,10.1
P35968,CHEMBL1241485,CHEMBL1242294,11.685026652,13.219186408
P35968,CHEMBL1241485,CHEMBL1242377,11.685026652,13.267491087
P35968,CHEMBL1241485,CHEMBL1242379,11.685026652,10.1
P35968,CHEMBL1241487,CHEMBL1241676,12.347183569,14.466531544
P35968,CHEMBL1241487,CHEMBL1241858,12.347183569,11.245086978
P35968,CHEMBL1241487,CHEMBL1242199,12.347183569,13.418758763
P35968,CHEMBL1241487,CHEMBL1242202,12.347183569,13.359637311
P35968,CHEMBL1241487,CHEMBL1242287,12.347183569,13.497940009
P35968,CHEMBL1241487,CHEMBL1242295,12.347183569,14.145757491
P35968,CHEMBL1241487,CHEMBL1242376,12.347183569,13.359637311
P35968,CHEMBL1241487,CHEMBL1242844,12.347183569,11.028117993
P35968,CHEMBL1241490,CHEMBL1241492,11.637602002,10.1
P35968,CHEMBL1241490,CHEMBL1241587,11.637602002,10.1
P35968,CHEMBL1241490,CHEMBL1241863,11.637602002,10.1
P35968,CHEMBL1241490,CHEMBL1242114,11.637602002,13.024453039
P35968,CHEMBL1241490,CHEMBL1242118,11.637602002,10.1
P35968,CHEMBL1241490,CHEMBL1242207,11.637602002,10.40980392
P35968,CHEMBL1241490,CHEMBL1242290,11.637602002,10.1
P35968,CHEMBL1241490,CHEMBL1242293,11.637602002,13.821246399
P35968,CHEMBL1241490,CHEMBL1242294,11.637602002,13.219186408
P35968,CHEMBL1241490,CHEMBL1242665,11.637602002,10.1
P35968,CHEMBL1241491,CHEMBL1241675,12.013640169,10.401029996
P35968,CHEMBL1241491,CHEMBL1241676,12.013640169,14.466531544
P35968,CHEMBL1241491,CHEMBL1241864,12.013640169,10.1
P35968,CHEMBL1241491,CHEMBL1242119,12.013640169,10.953871964
P35968,CHEMBL1241491,CHEMBL1242202,12.013640169,13.359637311
P35968,CHEMBL1241491,CHEMBL1242295,12.013640169,14.145757491
P35968,CHEMBL1241492,CHEMBL1242293,10.1,13.821246399
P35968,CHEMBL1241492,CHEMBL1242294,10.1,13.219186408
P35968,CHEMBL1241492,CHEMBL1242386,10.1,12.630177984
P35968,CHEMBL1241492,CHEMBL1242477,10.1,12.47675071
P35968,CHEMBL1241492,CHEMBL1242574,10.1,12.427902142
P35968,CHEMBL1241492,CHEMBL1242754,10.1,11.351811973
P35968,CHEMBL1241578,CHEMBL1241579,13.359637311,12.356490235
P35968,CHEMBL1241578,CHEMBL1241582,13.359637311,10.1
P35968,CHEMBL1241578,CHEMBL1241771,13.359637311,10.1
P35968,CHEMBL1241578,CHEMBL1241860,13.359637311,12.020818754
P35968,CHEMBL1241578,CHEMBL1241944,13.359637311,11.953871964
P35968,CHEMBL1241578,CHEMBL1241945,13.359637311,11.915308569
P35968,CHEMBL1241578,CHEMBL1242027,13.359637311,11.605845406
P35968,CHEMBL1241578,CHEMBL1242200,13.359637311,12.091399828
P35968,CHEMBL1241578,CHEMBL1242286,13.359637311,11.794648631
P35968,CHEMBL1241578,CHEMBL1242290,13.359637311,10.1
P35968,CHEMBL1241578,CHEMBL1242378,13.359637311,11.821246399
P35968,CHEMBL1241578,CHEMBL1242468,13.359637311,11.652841969
P35968,CHEMBL1241578,CHEMBL1242848,13.359637311,11.765546249
P35968,CHEMBL1241579,CHEMBL1241582,12.356490235,10.1
P35968,CHEMBL1241579,CHEMBL1241771,12.356490235,10.1
P35968,CHEMBL1241579,CHEMBL1242109,12.356490235,13.466531544
P35968,CHEMBL1241579,CHEMBL1242290,12.356490235,10.1
P35968,CHEMBL1241580,CHEMBL1241676,13.307608311,14.466531544
P35968,CHEMBL1241580,CHEMBL1241769,13.307608311,11.605845406
P35968,CHEMBL1241580,CHEMBL1241858,13.307608311,11.245086978
P35968,CHEMBL1241580,CHEMBL1241859,13.307608311,11.5225082
P35968,CHEMBL1241580,CHEMBL1241943,13.307608311,11.99279003
P35968,CHEMBL1241580,CHEMBL1242567,13.307608311,12.03930216
P35968,CHEMBL1241580,CHEMBL1242658,13.307608311,11.856961951
P35968,CHEMBL1241582,CHEMBL1241583,10.1,11.418758763
P35968,CHEMBL1241582,CHEMBL1241860,10.1,12.020818754
P35968,CHEMBL1241582,CHEMBL1241944,10.1,11.953871964
P35968,CHEMBL1241582,CHEMBL1242109,10.1,13.466531544
P35968,CHEMBL1241582,CHEMBL1242110,10.1,11.879891912
P35968,CHEMBL1241582,CHEMBL1242114,10.1,13.024453039
P35968,CHEMBL1241582,CHEMBL1242198,10.1,13.131517051
P35968,CHEMBL1241582,CHEMBL1242285,10.1,13.456547324
P35968,CHEMBL1241582,CHEMBL1242377,10.1,13.267491087
P35968,CHEMBL1241582,CHEMBL1242378,10.1,11.821246399
P35968,CHEMBL1241582,CHEMBL1242468,10.1,11.652841969
P35968,CHEMBL1241582,CHEMBL1242751,10.1,11.376544328
P35968,CHEMBL1241582,CHEMBL1242847,10.1,11.460513511
P35968,CHEMBL1241582,CHEMBL1242848,10.1,11.765546249
P35968,CHEMBL1241583,CHEMBL1241771,11.418758763,10.1
P35968,CHEMBL1241583,CHEMBL1241772,11.418758763,10.1
P35968,CHEMBL1241583,CHEMBL1242029,11.418758763,10.1
P35968,CHEMBL1241583,CHEMBL1242114,11.418758763,13.024453039
P35968,CHEMBL1241586,CHEMBL1241860,10.986056648,12.020818754
P35968,CHEMBL1241586,CHEMBL1242294,10.986056648,13.219186408
P35968,CHEMBL1241586,CHEMBL1242386,10.986056648,12.630177984
P35968,CHEMBL1241586,CHEMBL1242477,10.986056648,12.47675071
P35968,CHEMBL1241586,CHEMBL1242574,10.986056648,12.427902142
P35968,CHEMBL1241587,CHEMBL1241776,10.1,11.191514981
P35968,CHEMBL1241587,CHEMBL1242027,10.1,11.605845406
P35968,CHEMBL1241587,CHEMBL1242114,10.1,13.024453039
P35968,CHEMBL1241587,CHEMBL1242293,10.1,13.821246399
P35968,CHEMBL1241587,CHEMBL1242294,10.1,13.219186408
P35968,CHEMBL1241587,CHEMBL1242384,10.1,12.245693958
P35968,CHEMBL1241587,CHEMBL1242386,10.1,12.630177984
P35968,CHEMBL1241587,CHEMBL1242477,10.1,12.47675071
P35968,CHEMBL1241587,CHEMBL1242574,10.1,12.427902142
P35968,CHEMBL1241587,CHEMBL1242754,10.1,11.351811973
P35968,CHEMBL1241587,CHEMBL1242847,10.1,11.460513511
P35968,CHEMBL1241588,CHEMBL1242114,10.777780705,13.024453039
P35968,CHEMBL1241588,CHEMBL1242293,10.777780705,13.821246399
P35968,CHEMBL1241588,CHEMBL1242294,10.777780705,13.219186408
P35968,CHEMBL1241588,CHEMBL1242386,10.777780705,12.630177984
P35968,CHEMBL1241588,CHEMBL1242477,10.777780705,12.47675071
P35968,CHEMBL1241588,CHEMBL1242574,10.777780705,12.427902142
P35968,CHEMBL1241675,CHEMBL1241681,10.401029996,11.456547324
P35968,CHEMBL1241675,CHEMBL1242295,10.401029996,14.145757491
P35968,CHEMBL1241675,CHEMBL1242475,10.401029996,12.486158178
P35968,CHEMBL1241675,CHEMBL1242572,10.401029996,12.58148606
P35968,CHEMBL1241675,CHEMBL1242664,10.401029996,12.972895202
P35968,CHEMBL1241675,CHEMBL1242755,10.401029996,11.895880017
P35968,CHEMBL1241676,CHEMBL1241677,14.466531544,12.859450752
P35968,CHEMBL1241676,CHEMBL1241678,14.466531544,13.280456064
P35968,CHEMBL1241676,CHEMBL1241768,14.466531544,13.087162775
P35968,CHEMBL1241676,CHEMBL1241769,14.466531544,11.605845406
P35968,CHEMBL1241676,CHEMBL1241770,14.466531544,12.461510743
P35968,CHEMBL1241676,CHEMBL1241858,14.466531544,11.245086978
P35968,CHEMBL1241676,CHEMBL1241859,14.466531544,11.5225082
P35968,CHEMBL1241676,CHEMBL1241943,14.466531544,11.99279003
P35968,CHEMBL1241676,CHEMBL1242111,14.466531544,12.145275209
P35968,CHEMBL1241676,CHEMBL1242199,14.466531544,13.418758763
P35968,CHEMBL1241676,CHEMBL1242202,14.466531544,13.359637311
P35968,CHEMBL1241676,CHEMBL1242376,14.466531544,13.359637311
P35968,CHEMBL1241676,CHEMBL1242566,14.466531544,12.386509457
P35968,CHEMBL1241676,CHEMBL1242567,14.466531544,12.03930216
P35968,CHEMBL1241676,CHEMBL1242568,14.466531544,13.074694135
P35968,CHEMBL1241676,CHEMBL1242572,14.466531544,12.58148606
P35968,CHEMBL1241676,CHEMBL1242656,14.466531544,13.213509275
P35968,CHEMBL1241676,CHEMBL1242657,14.466531544,12.532973634
P35968,CHEMBL1241676,CHEMBL1242658,14.466531544,11.856961951
P35968,CHEMBL1241676,CHEMBL1242664,14.466531544,12.972895202
P35968,CHEMBL1241676,CHEMBL1242748,14.466531544,12.496855627
P35968,CHEMBL1241676,CHEMBL1242749,14.466531544,12.355707017
P35968,CHEMBL1241676,CHEMBL1242750,14.466531544,12.849579998
P35968,CHEMBL1241676,CHEMBL1242844,14.466531544,11.028117993
